latitude,longitude,same_month_top_rank,same_month_brand,month_%_value
41.042387,-73.578371,1,Dunkin',38
41.042387,-73.578371,3,McDonald's,35
41.042387,-73.578371,4,Shell Oil,30
35.139234,-80.935511,1,Walmart,63
35.139234,-80.935511,2,Chick-fil-A,50
35.139234,-80.935511,3,Target,44
35.139234,-80.935511,4,McDonald's,44
36.0263,-83.927861,1,Walmart,68
36.0263,-83.927861,2,McDonald's,66
36.0263,-83.927861,3,Chick-fil-A,63
36.0263,-83.927861,1,Walmart,65
36.0263,-83.927861,2,McDonald's,56
36.0263,-83.927861,3,Chick-fil-A,55
44.102683,-121.297711,1,Walmart,51
44.102683,-121.297711,2,Starbucks,47
44.102683,-121.297711,3,McDonald's,47
44.102683,-121.297711,4,Target,38
37.667197,-77.458877,1,Chick-fil-A,55
37.667197,-77.458877,2,McDonald's,54
37.667197,-77.458877,3,Walmart,52
37.667197,-77.458877,4,Target,48
38.954862,-76.828428,1,McDonald's,48
38.954862,-76.828428,2,Chick-fil-A,45
38.954862,-76.828428,3,Shell Oil,34
38.954862,-76.828428,4,Walmart,34
37.667197,-77.458877,1,Chick-fil-A,56
37.667197,-77.458877,2,Walmart,47
37.667197,-77.458877,3,McDonald's,45
37.667197,-77.458877,4,Target,40
28.13129,-82.365768,1,Walmart,59
28.13129,-82.365768,2,Chick-fil-A,47
28.13129,-82.365768,3,Publix Super Markets,44
28.13129,-82.365768,4,Shell Oil,44
30.445698,-97.744159,2,Starbucks,49
30.445698,-97.744159,3,Shell Oil,45
41.941358,-87.68878,1,McDonald's,45
41.941358,-87.68878,2,Starbucks,39
41.941358,-87.68878,3,Target,38
40.139536,-74.060895,1,Dunkin',58
40.139536,-74.060895,2,Target,55
40.139536,-74.060895,3,Starbucks,48
40.139536,-74.060895,4,Walgreens,45
41.93164,-87.686367,1,McDonald's,55
41.93164,-87.686367,2,Target,53
41.93164,-87.686367,3,Starbucks,51
41.93164,-87.686367,4,Walgreens,46
25.826403,-80.368497,1,McDonald's,61
38.869772,-76.847816,1,McDonald's,74
38.869772,-76.847816,2,Chick-fil-A,57
38.869772,-76.847816,4,Walmart,46
42.744038,-71.156588,1,Dunkin',54
42.744038,-71.156588,4,Walmart,44
25.950183,-80.145632,1,McDonald's,40
25.950183,-80.145632,2,Publix Super Markets,37
25.950183,-80.145632,3,Starbucks,35
25.950183,-80.145632,4,Walmart,33
42.49144,-90.721057,1,Walmart,57
42.49144,-90.721057,2,McDonald's,50
40.038366,-82.429939,1,McDonald's,56
40.038366,-82.429939,2,Kroger,53
40.038366,-82.429939,3,Walmart,52
40.659793,-111.887887,1,Walmart,60
40.659793,-111.887887,2,Starbucks,46
40.659793,-111.887887,3,McDonald's,42
40.659793,-111.887887,4,Chick-fil-A,37
38.652783,-77.286052,1,McDonald's,63
38.652783,-77.286052,2,Chick-fil-A,53
38.652783,-77.286052,4,Walmart,48
40.90879,-74.032116,1,Dunkin',50
40.90879,-74.032116,2,McDonald's,47
38.62279,-76.913472,2,McDonald's,63
38.62279,-76.913472,3,Chick-fil-A,59
38.62279,-76.913472,4,Walmart,51
39.024804,-77.1469,3,Starbucks,45
39.024804,-77.1469,4,McDonald's,42
39.024804,-77.1469,2,Chick-fil-A,63
39.024804,-77.1469,3,McDonald's,63
31.688664,-106.265553,1,Walmart,86
31.688664,-106.265553,2,McDonald's,76
26.611043,-81.940548,1,McDonald's,66
26.611043,-81.940548,2,Walmart,64
26.611043,-81.940548,3,Starbucks,53
35.760382,-78.740899,1,Chick-fil-A,51
35.760382,-78.740899,2,Walmart,43
35.760382,-78.740899,3,Target,42
35.760382,-78.740899,4,McDonald's,42
40.861834,-74.387708,1,Target,43
40.861834,-74.387708,2,McDonald's,40
40.861834,-74.387708,4,Dunkin',38
39.440055,-84.330705,1,McDonald's,59
39.440055,-84.330705,2,Walmart,51
39.440055,-84.330705,3,Kroger,51
40.056482,-84.243262,1,McDonald's,73
40.056482,-84.243262,2,Walmart,70
40.056482,-84.243262,4,Kroger,59
25.980243,-80.356942,1,McDonald's,59
25.980243,-80.356942,2,Walmart,49
25.980243,-80.356942,3,Chick-fil-A,46
25.980243,-80.356942,4,Target,44
40.919335,-74.064823,1,Dunkin',52
40.919335,-74.064823,2,McDonald's,41
40.919335,-74.064823,4,Starbucks,34
41.859007,-88.057639,1,Starbucks,53
41.859007,-88.057639,2,McDonald's,45
41.859007,-88.057639,3,Target,40
41.859007,-88.057639,4,Walgreens,35
41.356847,-81.389511,1,McDonald's,61
41.356847,-81.389511,2,Walmart,55
41.356847,-81.389511,3,Starbucks,47
41.356847,-81.389511,4,Target,40
37.693977,-97.299472,1,Walmart,71
37.693977,-97.299472,2,McDonald's,62
42.182167,-87.929107,1,Starbucks,32
42.182167,-87.929107,2,Walgreens,32
42.182167,-87.929107,4,McDonald's,27
39.537413,-105.013931,2,Starbucks,60
26.094291,-80.25035,1,McDonald's,47
26.094291,-80.25035,2,Walmart,45
26.094291,-80.25035,3,Publix Super Markets,40
26.094291,-80.25035,4,Starbucks,40
35.531237,-97.575796,1,Walmart,80
35.531237,-97.575796,3,McDonald's,65
35.531237,-97.575796,4,Chick-fil-A,56
38.240184,-85.577496,1,McDonald's,60
38.240184,-85.577496,2,Walmart,51
38.240184,-85.577496,3,Kroger,45
38.240184,-85.577496,4,Chick-fil-A,42
36.886734,-76.302231,2,McDonald's,58
36.886734,-76.302231,3,Starbucks,52
36.886734,-76.302231,4,Chick-fil-A,48
39.096501,-77.192668,1,Starbucks,44
39.096501,-77.192668,2,McDonald's,39
39.096501,-77.192668,4,Target,31
26.187799,-80.115607,1,Starbucks,53
26.187799,-80.115607,2,Publix Super Markets,41
26.187799,-80.115607,3,McDonald's,39
26.187799,-80.115607,4,Dunkin',36
42.048978,-88.078895,1,McDonald's,58
42.048978,-88.078895,2,Walgreens,53
42.048978,-88.078895,3,Target,51
42.048978,-88.078895,4,Starbucks,50
42.048978,-88.078895,1,McDonald's,56
42.048978,-88.078895,2,Walgreens,54
42.048978,-88.078895,3,Starbucks,52
42.048978,-88.078895,4,Target,50
42.048978,-88.078895,1,McDonald's,45
42.048978,-88.078895,2,Starbucks,43
42.048978,-88.078895,3,Walmart,42
42.048978,-88.078895,4,Walgreens,41
28.493193,-81.509239,1,Starbucks,59
28.493193,-81.509239,2,McDonald's,58
28.493193,-81.509239,3,Walmart,55
38.717837,-75.111233,2,Walmart,52
38.717837,-75.111233,3,Chick-fil-A,50
38.717837,-75.111233,4,McDonald's,46
38.717837,-75.111233,3,McDonald's,58
38.717837,-75.111233,4,Walmart,55
38.029064,-78.444126,1,Chick-fil-A,56
38.029064,-78.444126,2,Walmart,56
38.029064,-78.444126,3,McDonald's,47
41.368865,-72.918355,1,Dunkin',58
41.368865,-72.918355,2,Walmart,48
41.368865,-72.918355,4,McDonald's,44
40.764625,-73.306642,3,Starbucks,39
40.764625,-73.306642,4,McDonald's,39
42.719633,-87.849246,1,McDonald's,62
42.719633,-87.849246,3,Walgreens,45
42.719633,-87.849246,4,Walmart,43
40.68227,-74.234197,1,Dunkin',39
40.68227,-74.234197,3,McDonald's,36
46.855333,-96.861433,1,Walmart,49
46.855333,-96.861433,3,Target,37
46.855333,-96.861433,4,McDonald's,37
34.043607,-84.341475,1,Chick-fil-A,63
34.043607,-84.341475,2,Starbucks,51
34.043607,-84.341475,3,McDonald's,48
34.043607,-84.341475,4,Target,43
42.711833,-71.443873,1,Dunkin',54
42.711833,-71.443873,3,McDonald's,42
42.711833,-71.443873,4,Target,37
43.187819,-88.127776,1,McDonald's,59
43.187819,-88.127776,3,Walmart,50
41.830209,-88.093803,1,McDonald's,62
41.830209,-88.093803,3,Target,50
41.830209,-88.093803,4,Starbucks,50
25.478969,-80.441953,1,McDonald's,61
25.478969,-80.441953,2,Walmart,58
25.478969,-80.441953,3,Publix Super Markets,52
25.478969,-80.441953,4,Walgreens,49
40.741741,-73.993372,1,Starbucks,53
40.741741,-73.993372,2,Dunkin',33
40.741741,-73.993372,3,McDonald's,24
41.088779,-111.984699,1,Walmart,65
41.088779,-111.984699,2,McDonald's,54
41.148133,-81.507612,1,Walmart,52
41.148133,-81.507612,2,McDonald's,49
41.148133,-81.507612,3,Starbucks,43
41.148133,-81.507612,4,Target,38
40.509952,-88.954724,1,McDonald's,71
40.509952,-88.954724,2,Walmart,58
40.509952,-88.954724,3,Chick-fil-A,55
38.423389,-82.419304,1,Walmart,71
38.423389,-82.419304,2,McDonald's,67
39.116629,-77.198521,1,Starbucks,45
39.116629,-77.198521,2,McDonald's,40
39.116629,-77.198521,3,Shell Oil,40
28.078442,-80.647515,1,Walmart,67
28.078442,-80.647515,2,McDonald's,63
28.078442,-80.647515,4,Chick-fil-A,46
28.290793,-82.711914,1,Walmart,70
28.290793,-82.711914,2,McDonald's,61
28.290793,-82.711914,3,Publix Super Markets,44
35.936191,-79.023967,1,Walmart,46
35.936191,-79.023967,2,Target,41
35.936191,-79.023967,3,Starbucks,40
35.966171,-78.544122,1,Chick-fil-A,60
35.966171,-78.544122,2,McDonald's,58
35.966171,-78.544122,4,Target,55
25.686531,-80.364642,1,Publix Super Markets,44
25.686531,-80.364642,2,McDonald's,42
25.686531,-80.364642,4,Walgreens,37
42.986206,-87.947833,1,McDonald's,67
42.986206,-87.947833,2,Walmart,63
42.986206,-87.947833,3,Walgreens,50
45.5098,-122.684552,1,McDonald's,55
45.5098,-122.684552,2,Starbucks,47
45.523276,-122.691057,1,McDonald's,57
45.523276,-122.691057,2,Starbucks,48
42.178606,-70.909452,1,Dunkin',59
42.178606,-70.909452,3,McDonald's,36
42.178606,-70.909452,1,Dunkin',53
42.178606,-70.909452,4,McDonald's,33
38.883057,-94.752131,1,Walmart,57
38.883057,-94.752131,2,McDonald's,53
38.883057,-94.752131,4,Target,36
40.888723,-74.252013,1,Dunkin',50
40.888723,-74.252013,2,McDonald's,44
40.888723,-74.252013,3,Starbucks,41
40.891193,-74.071993,1,McDonald's,53
40.891193,-74.071993,2,Dunkin',51
39.966301,-105.163984,1,Walmart,45
39.966301,-105.163984,2,Starbucks,44
39.966301,-105.163984,4,McDonald's,35
38.335883,-75.101531,2,McDonald's,59
38.335883,-75.101531,4,Chick-fil-A,53
40.415252,-74.158715,1,Dunkin',45
40.415252,-74.158715,2,McDonald's,38
40.415252,-74.158715,4,Starbucks,30
25.699492,-80.295001,1,Target,46
25.699492,-80.295001,2,McDonald's,46
25.699492,-80.295001,4,Publix Super Markets,40
26.608331,-81.810473,1,Walmart,61
26.608331,-81.810473,2,McDonald's,52
33.002131,-96.767114,1,Walmart,64
33.002131,-96.767114,3,McDonald's,52
32.841052,-97.238007,1,Walmart,69
32.841052,-97.238007,3,McDonald's,52
32.841052,-97.238007,4,Chick-fil-A,51
42.171623,-88.335883,1,McDonald's,72
42.171623,-88.335883,2,Walmart,53
42.171623,-88.335883,3,Starbucks,49
42.171623,-88.335883,4,Target,48
44.166275,-93.951347,2,McDonald's,68
44.166275,-93.951347,3,Walmart,59
35.144436,-89.796158,1,Walmart,61
35.144436,-89.796158,2,McDonald's,49
35.144436,-89.796158,3,Kroger,48
35.144436,-89.796158,4,Chick-fil-A,42
35.144436,-89.796158,1,McDonald's,67
35.144436,-89.796158,2,Walmart,64
35.144436,-89.796158,3,Kroger,56
29.546262,-95.750284,2,Walmart,64
29.546262,-95.750284,3,McDonald's,64
29.546262,-95.750284,4,Shell Oil,55
38.291999,-76.493633,1,Walmart,60
38.291999,-76.493633,3,McDonald's,52
38.291999,-76.493633,4,Chick-fil-A,47
28.597179,-81.216466,1,Walmart,62
28.597179,-81.216466,2,McDonald's,54
28.597179,-81.216466,3,Publix Super Markets,48
28.597179,-81.216466,4,Chick-fil-A,46
44.262638,-88.470161,2,Walmart,54
44.262638,-88.470161,3,McDonald's,49
28.597179,-81.216466,1,Walmart,57
28.597179,-81.216466,2,McDonald's,51
28.597179,-81.216466,4,Publix Super Markets,43
32.60644,-97.406276,1,Walmart,72
32.60644,-97.406276,2,Chick-fil-A,63
32.60644,-97.406276,3,McDonald's,57
41.178456,-73.181941,1,McDonald's,50
41.178456,-73.181941,2,Dunkin',47
41.178456,-73.181941,3,Walmart,34
29.564597,-95.562689,1,Chick-fil-A,63
29.564597,-95.562689,2,Shell Oil,61
29.564597,-95.562689,3,Walmart,57
33.927943,-84.34422,1,Chick-fil-A,34
33.927943,-84.34422,2,Walmart,27
33.927943,-84.34422,3,Starbucks,25
29.732244,-95.4391,1,Walmart,41
29.732244,-95.4391,2,Shell Oil,36
29.732244,-95.4391,3,Starbucks,35
29.732244,-95.4391,4,Chick-fil-A,34
41.920557,-88.265905,1,McDonald's,62
41.920557,-88.265905,2,Target,49
41.920557,-88.265905,3,Walmart,48
41.920557,-88.265905,4,Starbucks,41
42.342304,-87.895811,1,Walmart,69
42.342304,-87.895811,2,McDonald's,59
42.342304,-87.895811,3,Walgreens,44
32.31496,-106.743685,1,Walmart,75
32.31496,-106.743685,2,McDonald's,40
32.31496,-106.743685,4,Chick-fil-A,32
28.66124,-81.396683,1,Walmart,57
28.66124,-81.396683,2,McDonald's,53
28.66124,-81.396683,3,Publix Super Markets,51
28.66124,-81.396683,4,Chick-fil-A,50
41.93164,-87.686367,1,Target,67
41.93164,-87.686367,2,McDonald's,64
41.93164,-87.686367,3,Walgreens,52
40.813127,-96.640107,1,Walmart,57
40.813127,-96.640107,2,McDonald's,51
40.813127,-96.640107,3,Target,46
41.05011,-74.061677,4,Dunkin',48
40.01635,-105.257945,1,Starbucks,45
40.01635,-105.257945,2,Target,43
40.01635,-105.257945,4,McDonald's,34
28.239167,-80.728492,1,Walmart,62
28.239167,-80.728492,2,McDonald's,57
28.239167,-80.728492,3,Publix Super Markets,55
28.239167,-80.728492,4,Target,48
25.912859,-80.330916,1,McDonald's,51
25.912859,-80.330916,2,Walmart,46
34.242669,-77.828314,1,McDonald's,55
34.242669,-77.828314,2,Chick-fil-A,53
34.242669,-77.828314,3,Walmart,53
34.242669,-77.828314,4,Starbucks,32
27.961166,-82.727504,1,Walmart,56
27.961166,-82.727504,2,McDonald's,49
27.961166,-82.727504,3,Chick-fil-A,47
27.961166,-82.727504,4,Publix Super Markets,41
38.62279,-76.913472,2,McDonald's,63
38.62279,-76.913472,3,Chick-fil-A,55
38.62279,-76.913472,4,Walmart,54
38.62279,-76.913472,2,McDonald's,54
38.62279,-76.913472,3,Walmart,48
38.62279,-76.913472,4,Chick-fil-A,45
42.094592,-88.336479,1,McDonald's,51
42.094592,-88.336479,2,Walmart,50
42.094592,-88.336479,3,Walgreens,41
42.094592,-88.336479,4,Target,36
42.963294,-71.441703,1,Walmart,55
42.963294,-71.441703,2,Dunkin',53
42.963294,-71.441703,4,McDonald's,45
41.868009,-87.64108,1,McDonald's,59
41.868009,-87.64108,2,Starbucks,56
41.868009,-87.64108,3,Target,53
41.868009,-87.64108,4,Walgreens,51
40.104021,-83.157328,1,McDonald's,69
40.104021,-83.157328,2,Starbucks,52
40.104021,-83.157328,3,Walmart,48
40.104021,-83.157328,4,Target,46
28.066369,-82.570544,1,Walmart,51
28.066369,-82.570544,2,McDonald's,44
28.066369,-82.570544,3,Publix Super Markets,43
28.066369,-82.570544,4,Shell Oil,35
40.795801,-81.527311,1,Walmart,71
40.795801,-81.527311,3,McDonald's,63
43.610921,-72.973108,1,McDonald's,69
43.610921,-72.973108,3,Walmart,54
43.610921,-72.973108,4,Starbucks,48
40.861834,-74.387708,2,Target,35
40.861834,-74.387708,3,Dunkin',35
40.861834,-74.387708,4,McDonald's,34
27.318116,-82.529371,1,Walmart,47
27.318116,-82.529371,2,McDonald's,41
27.318116,-82.529371,3,Publix Super Markets,39
27.318116,-82.529371,4,Shell Oil,34
39.631689,-79.954503,1,Chick-fil-A,63
39.631689,-79.954503,3,McDonald's,59
39.631689,-79.954503,4,Walmart,55
38.349724,-75.602651,1,Walmart,65
38.349724,-75.602651,3,McDonald's,54
40.056482,-84.243262,1,McDonald's,62
40.056482,-84.243262,2,Walmart,61
40.056482,-84.243262,3,Kroger,45
28.014693,-82.734446,1,Walmart,62
28.014693,-82.734446,2,McDonald's,58
28.014693,-82.734446,3,Chick-fil-A,54
28.014693,-82.734446,4,Walgreens,45
45.534179,-122.658355,1,Starbucks,41
45.534179,-122.658355,2,McDonald's,37
45.534179,-122.658355,3,Walmart,29
45.534179,-122.658355,1,Starbucks,51
45.534179,-122.658355,2,McDonald's,41
45.534179,-122.658355,4,Walmart,34
45.059157,-93.320976,1,McDonald's,69
45.059157,-93.320976,3,Walmart,61
33.504391,-84.23813,1,Walmart,72
33.504391,-84.23813,2,McDonald's,60
33.504391,-84.23813,3,Chick-fil-A,59
38.988771,-84.641856,1,McDonald's,75
38.988771,-84.641856,2,Walmart,58
38.988771,-84.641856,3,Kroger,57
40.554502,-74.43134,1,Walmart,51
40.554502,-74.43134,2,Target,46
40.554502,-74.43134,3,Dunkin',45
40.554502,-74.43134,4,McDonald's,35
41.525367,-87.47057,1,McDonald's,63
41.525367,-87.47057,2,Target,53
41.525367,-87.47057,3,Walgreens,46
45.67978,-111.062869,1,Walmart,55
45.67978,-111.062869,2,Target,45
45.67978,-111.062869,3,Starbucks,39
45.67978,-111.062869,4,McDonald's,39
38.717837,-75.111233,3,Chick-fil-A,55
38.717837,-75.111233,4,McDonald's,54
34.303259,-83.858695,1,Chick-fil-A,74
34.303259,-83.858695,2,Walmart,72
34.303259,-83.858695,3,McDonald's,61
41.469078,-87.030094,1,McDonald's,69
41.469078,-87.030094,3,Walmart,60
41.469078,-87.030094,4,Target,49
44.073404,-123.043198,1,Walmart,61
44.073404,-123.043198,2,McDonald's,50
44.073404,-123.043198,3,Target,43
39.055516,-76.954936,1,McDonald's,62
39.055516,-76.954936,2,Target,48
39.055516,-76.954936,3,Chick-fil-A,44
30.394432,-90.092105,1,Shell Oil,57
30.394432,-90.092105,2,Chick-fil-A,52
30.394432,-90.092105,3,McDonald's,49
30.394432,-90.092105,4,Walmart,48
32.865756,-96.943649,1,McDonald's,55
32.865756,-96.943649,2,Walmart,53
32.865756,-96.943649,4,Starbucks,51
40.764625,-73.306642,2,McDonald's,46
40.764625,-73.306642,3,Target,43
40.764625,-73.306642,4,Dunkin',37
41.27734,-72.828295,1,Dunkin',63
41.27734,-72.828295,2,McDonald's,59
41.27734,-72.828295,3,Walmart,57
43.075874,-89.453798,3,McDonald's,34
43.075874,-89.453798,4,Target,30
38.883266,-76.995262,1,McDonald's,57
38.883266,-76.995262,3,Shell Oil,45
30.223884,-85.87221,1,Walmart,73
30.223884,-85.87221,2,McDonald's,60
30.223884,-85.87221,3,Chick-fil-A,57
30.223884,-85.87221,4,Target,54
40.719846,-74.563629,2,Starbucks,38
40.719846,-74.563629,3,Dunkin',27
25.86704,-80.291944,1,Walmart,60
25.86704,-80.291944,2,McDonald's,56
25.86704,-80.291944,4,Walgreens,37
39.281382,-76.579907,2,McDonald's,62
39.281382,-76.579907,3,Target,57
39.281382,-76.579907,4,Chick-fil-A,53
42.723668,-88.995176,2,McDonald's,66
42.723668,-88.995176,3,Walmart,59
38.798516,-97.612166,1,Walmart,67
38.798516,-97.612166,3,McDonald's,51
39.90619,-74.936425,1,Walmart,53
39.90619,-74.936425,3,McDonald's,53
32.769011,-97.096825,1,Walmart,62
32.769011,-97.096825,3,Chick-fil-A,41
32.769011,-97.096825,4,McDonald's,39
42.497837,-83.284177,1,McDonald's,45
43.187819,-88.127776,1,McDonald's,48
43.187819,-88.127776,2,Walmart,47
43.187819,-88.127776,3,Walgreens,47
39.148499,-77.210292,1,McDonald's,57
39.148499,-77.210292,2,Walmart,38
39.148499,-77.210292,3,Starbucks,37
39.148499,-77.210292,4,Target,36
37.111904,-113.554444,1,Walmart,63
37.111904,-113.554444,2,Target,45
37.111904,-113.554444,4,McDonald's,34
39.021001,-77.011919,1,McDonald's,48
39.021001,-77.011919,4,Starbucks,38
41.881762,-87.632865,1,Dunkin',41
41.881762,-87.632865,2,Starbucks,36
41.881762,-87.632865,3,McDonald's,33
41.881762,-87.632865,4,Target,32
42.104767,-87.814034,1,Starbucks,55
42.104767,-87.814034,2,Target,48
42.104767,-87.814034,3,McDonald's,47
35.586707,-82.58743,1,Walmart,56
35.586707,-82.58743,2,Shell Oil,48
35.586707,-82.58743,3,McDonald's,46
35.586707,-82.58743,4,Chick-fil-A,43
34.003822,-84.579229,1,Chick-fil-A,70
34.003822,-84.579229,2,Target,59
34.003822,-84.579229,4,Walmart,55
36.163273,-115.158741,4,Starbucks,41
28.078442,-80.647515,1,Walmart,66
28.078442,-80.647515,2,McDonald's,51
28.078442,-80.647515,3,Publix Super Markets,40
38.770636,-77.082257,1,McDonald's,54
38.770636,-77.082257,2,Walmart,47
38.770636,-77.082257,4,Shell Oil,36
26.934231,-80.130647,1,Walmart,48
26.934231,-80.130647,3,McDonald's,45
26.934231,-80.130647,4,Starbucks,41
42.565909,-87.920878,1,McDonald's,70
42.565909,-87.920878,3,Walmart,54
42.565909,-87.920878,4,Target,53
33.519359,-101.902495,2,Walmart,72
33.519359,-101.902495,4,Starbucks,52
41.931457,-88.771621,1,Walmart,62
41.931457,-88.771621,2,McDonald's,58
41.931457,-88.771621,3,Target,42
41.931457,-88.771621,4,Starbucks,39
41.877746,-87.635401,1,Starbucks,44
41.877746,-87.635401,2,McDonald's,41
41.877746,-87.635401,3,Dunkin',35
41.90884,-87.849948,1,Walgreens,45
41.90884,-87.849948,2,McDonald's,43
41.90884,-87.849948,3,Walmart,38
41.90884,-87.849948,4,Target,36
29.566223,-98.484749,4,Starbucks,49
36.103934,-95.911459,1,Walmart,75
36.103934,-95.911459,3,McDonald's,56
36.598174,-87.286103,1,Walmart,77
36.598174,-87.286103,2,McDonald's,62
36.598174,-87.286103,3,Chick-fil-A,50
25.699492,-80.295001,1,Starbucks,47
25.699492,-80.295001,3,McDonald's,44
25.699492,-80.295001,4,Publix Super Markets,38
38.943181,-95.252012,1,Walmart,59
38.943181,-95.252012,2,McDonald's,55
38.943181,-95.252012,3,Chick-fil-A,40
38.943181,-95.252012,4,Target,36
42.009964,-87.82707,1,Starbucks,47
42.009964,-87.82707,2,McDonald's,45
42.009964,-87.82707,3,Walgreens,45
42.009964,-87.82707,4,Target,36
28.450575,-81.489006,1,McDonald's,66
28.450575,-81.489006,2,Walmart,59
28.450575,-81.489006,4,Walgreens,47
28.450575,-81.489006,1,Walmart,50
28.450575,-81.489006,2,McDonald's,49
33.47224,-84.44279,1,Chick-fil-A,64
33.47224,-84.44279,2,Walmart,60
33.47224,-84.44279,1,Walmart,71
33.47224,-84.44279,2,Chick-fil-A,70
33.47224,-84.44279,4,McDonald's,50
40.803182,-74.021265,1,Walmart,50
40.803182,-74.021265,2,Dunkin',49
40.803182,-74.021265,3,Target,47
40.803182,-74.021265,4,McDonald's,39
40.622072,-74.026709,1,Dunkin',43
40.622072,-74.026709,2,McDonald's,42
40.622072,-74.026709,3,Starbucks,39
39.194715,-76.614081,1,McDonald's,62
39.194715,-76.614081,2,Walmart,61
39.194715,-76.614081,3,Chick-fil-A,48
30.448792,-84.311137,1,Chick-fil-A,61
30.448792,-84.311137,2,Starbucks,50
30.448792,-84.311137,4,Shell Oil,50
35.139234,-80.935511,1,Walmart,54
35.139234,-80.935511,2,Chick-fil-A,51
35.139234,-80.935511,3,McDonald's,50
40.35075,-74.069903,1,Dunkin',37
40.35075,-74.069903,2,McDonald's,30
40.35075,-74.069903,4,Starbucks,25
42.011392,-87.762841,1,McDonald's,67
42.011392,-87.762841,2,Target,52
42.011392,-87.762841,3,Walmart,48
42.011392,-87.762841,4,Walgreens,41
41.692045,-86.236013,1,McDonald's,67
41.692045,-86.236013,4,Starbucks,48
32.811167,-96.624498,1,Walmart,80
32.811167,-96.624498,2,McDonald's,58
33.927943,-84.34422,1,Chick-fil-A,45
33.927943,-84.34422,2,Walmart,38
33.927943,-84.34422,3,Starbucks,34
41.470711,-90.479688,1,Walmart,64
41.470711,-90.479688,2,McDonald's,61
41.470711,-90.479688,4,Shell Oil,44
38.920893,-77.072256,1,Starbucks,50
41.828277,-71.400504,1,Starbucks,31
39.53231,-119.865394,1,Starbucks,57
39.53231,-119.865394,2,Walmart,50
39.53231,-119.865394,3,McDonald's,49
42.342304,-87.895811,1,Walmart,66
42.342304,-87.895811,2,McDonald's,64
42.342304,-87.895811,4,Walgreens,41
32.31496,-106.743685,1,Walmart,83
32.31496,-106.743685,2,McDonald's,48
